pattern_idx,overall_bitwise_fraction_diff,per_gate_mean_hamming,counted_bits_total,counted_gates_total,final_accuracy,final_hard_loss,per_layer_bitwise_fraction_diff
373,0.2175632911392405,0.21756330132484436,2528,158,0.994140625,12.0,"[0.13004031777381897, 0.28437501192092896, 0.2745535671710968, 0.1953125]"
374,0.1831487341772152,0.18314874172210693,2528,158,0.994140625,12.0,"[0.10348360985517502, 0.22737069427967072, 0.2620967626571655, 0.1640625]"
375,0.254746835443038,0.25474685430526733,2528,158,0.98974609375,21.0,"[0.15131579339504242, 0.34375, 0.3084677457809448, 0.09375]"
376,0.21677215189873417,0.2167721539735794,2528,158,0.998046875,4.0,"[0.1526639312505722, 0.2881355881690979, 0.2083333283662796, 0.2109375]"
377,0.17998417721518986,0.1799841821193695,2528,158,0.9912109375,18.0,"[0.08114035427570343, 0.26536884903907776, 0.224609375, 0.0546875]"
378,0.16693037974683544,0.16693037748336792,2528,158,0.99462890625,11.0,"[0.10483870655298233, 0.22604165971279144, 0.171875, 0.1875]"
379,0.21954113924050633,0.21954114735126495,2528,158,0.9951171875,10.0,"[0.1527777761220932, 0.27586206793785095, 0.25431033968925476, 0.2109375]"
380,0.2175632911392405,0.21756330132484436,2528,158,0.9912109375,18.0,"[0.14088982343673706, 0.2848360538482666, 0.26249998807907104, 0.1015625]"
381,0.25514240506329117,0.2551424205303192,2528,158,0.98046875,40.0,"[0.1465517282485962, 0.3363095223903656, 0.30603447556495667, 0.21875]"
382,0.1962025316455696,0.19620253145694733,2528,158,0.99169921875,17.0,"[0.1075819656252861, 0.2403017282485962, 0.2983871102333069, 0.15625]"
383,0.1985759493670886,0.198575958609581,2528,158,0.99755859375,5.0,"[0.13422131538391113, 0.23793859779834747, 0.28125, 0.078125]"
384,0.1930379746835443,0.1930379867553711,2528,158,0.990234375,20.0,"[0.11041666567325592, 0.25953391194343567, 0.2520161271095276, 0.09375]"
385,0.1942246835443038,0.19422468543052673,2528,158,0.951171875,100.0,"[0.11491935700178146, 0.24895833432674408, 0.2633928656578064, 0.15625]"
386,0.20727848101265822,0.20727849006652832,2528,158,0.994140625,12.0,"[0.11546610295772552, 0.28919491171836853, 0.251953125, 0.1015625]"
387,0.216376582278481,0.21637658774852753,2528,158,0.98779296875,25.0,"[0.13934426009655, 0.2542372941970825, 0.32083332538604736, 0.1328125]"
388,0.19659810126582278,0.1965981125831604,2528,158,0.9970703125,6.0,"[0.11874999850988388, 0.2593750059604645, 0.24166665971279144, 0.140625]"
389,0.2377373417721519,0.23773734271526337,2528,158,0.9931640625,14.0,"[0.138771191239357, 0.32097458839416504, 0.26953125, 0.2265625]"
390,0.21835443037974683,0.21835443377494812,2528,158,0.99658203125,7.0,"[0.1700819730758667, 0.24470339715480804, 0.28125, 0.15625]"
391,0.1930379746835443,0.1930379867553711,2528,158,0.99951171875,1.0,"[0.11970338970422745, 0.22812500596046448, 0.2822580635547638, 0.125]"
392,0.24802215189873417,0.2480221539735794,2528,158,0.99462890625,11.0,"[0.16737288236618042, 0.33094263076782227, 0.2666666805744171, 0.140625]"
393,0.24287974683544303,0.2428797483444214,2528,158,0.99462890625,11.0,"[0.16487069427967072, 0.32786884903907776, 0.2520161271095276, 0.125]"
394,0.23299050632911392,0.23299051821231842,2528,158,0.99609375,8.0,"[0.14687499403953552, 0.3093220293521881, 0.2842741906642914, 0.1171875]"
395,0.21400316455696203,0.21400317549705505,2528,158,0.98779296875,25.0,"[0.14616934955120087, 0.28601694107055664, 0.2306034415960312, 0.1484375]"
396,0.23140822784810128,0.2314082384109497,2528,158,0.99560546875,9.0,"[0.13750000298023224, 0.2909836173057556, 0.30603447556495667, 0.2109375]"
397,0.22903481012658228,0.22903481125831604,2528,158,0.99169921875,17.0,"[0.14344261586666107, 0.2770833373069763, 0.30818966031074524, 0.234375]"
398,0.2100474683544304,0.21004746854305267,2528,158,0.97998046875,41.0,"[0.1144067794084549, 0.289682537317276, 0.2366071492433548, 0.1953125]"
399,0.25316455696202533,0.2531645596027374,2528,158,0.9912109375,18.0,"[0.16487069427967072, 0.33196720480918884, 0.2822580635547638, 0.1796875]"
400,0.2709651898734177,0.27096518874168396,2528,158,0.986328125,28.0,"[0.16271552443504333, 0.35080644488334656, 0.3333333432674408, 0.203125]"
401,0.18670886075949367,0.18670886754989624,2528,158,0.9921875,16.0,"[0.12711864709854126, 0.23728813230991364, 0.2265625, 0.09375]"
402,0.24169303797468356,0.24169304966926575,2528,158,0.97802734375,45.0,"[0.16598360240459442, 0.28854167461395264, 0.30818966031074524, 0.2265625]"
403,0.22666139240506328,0.22666139900684357,2528,158,0.99267578125,15.0,"[0.11403508484363556, 0.3075396716594696, 0.26875001192092896, 0.234375]"
404,0.22389240506329114,0.22389240562915802,2528,158,0.99853515625,3.0,"[0.14224137365818024, 0.3094758093357086, 0.22291666269302368, 0.15625]"
405,0.19818037974683544,0.19818037748336792,2528,158,0.99560546875,9.0,"[0.12288135290145874, 0.26588982343673706, 0.23828125, 0.09375]"
406,0.22072784810126583,0.2207278609275818,2528,158,0.98828125,24.0,"[0.13983051478862762, 0.29479166865348816, 0.27016130089759827, 0.0703125]"
407,0.2076740506329114,0.2076740562915802,2528,158,0.9892578125,22.0,"[0.13229165971279144, 0.27016130089759827, 0.2388392835855484, 0.1796875]"
408,0.2377373417721519,0.23773734271526337,2528,158,0.99755859375,5.0,"[0.14692983031272888, 0.31352460384368896, 0.29296875, 0.0859375]"
409,0.18117088607594936,0.18117089569568634,2528,158,0.9912109375,18.0,"[0.117827869951725, 0.2368421107530594, 0.2265625, 0.0859375]"
410,0.2444620253164557,0.2444620281457901,2528,158,0.9951171875,10.0,"[0.1670258641242981, 0.3186475336551666, 0.2620967626571655, 0.171875]"
411,0.20055379746835442,0.2005538046360016,2528,158,0.9970703125,6.0,"[0.13306452333927155, 0.2693965435028076, 0.21875, 0.15625]"
412,0.2646360759493671,0.2646360695362091,2528,158,0.9814453125,38.0,"[0.17604166269302368, 0.33645832538604736, 0.3187499940395355, 0.1875]"
413,0.22824367088607594,0.22824367880821228,2528,158,0.9951171875,10.0,"[0.13750000298023224, 0.2923728823661804, 0.30443549156188965, 0.140625]"
414,0.23180379746835442,0.2318038046360016,2528,158,0.9931640625,14.0,"[0.14300847053527832, 0.33541667461395264, 0.22379031777381897, 0.140625]"
415,0.25197784810126583,0.2519778609275818,2528,158,0.99267578125,15.0,"[0.17478813230991364, 0.3083333373069763, 0.3004032373428345, 0.2109375]"
416,0.19145569620253164,0.19145570695400238,2528,158,0.99755859375,5.0,"[0.11592742055654526, 0.24568966031074524, 0.25833332538604736, 0.1328125]"
417,0.1942246835443038,0.19422468543052673,2528,158,0.9921875,16.0,"[0.12291666865348816, 0.2586206793785095, 0.234375, 0.1015625]"
418,0.22033227848101267,0.2203322798013687,2528,158,0.99755859375,5.0,"[0.13135592639446259, 0.28586065769195557, 0.28125, 0.1484375]"
419,0.21598101265822786,0.21598102152347565,2528,158,0.994140625,12.0,"[0.12823276221752167, 0.2602458894252777, 0.30443549156188965, 0.171875]"
420,0.20134493670886075,0.20134493708610535,2528,158,0.99609375,8.0,"[0.13437500596046448, 0.2614583373069763, 0.2291666716337204, 0.1484375]"
421,0.21795886075949367,0.21795886754989624,2528,158,0.9970703125,6.0,"[0.13114753365516663, 0.29418104887008667, 0.24395161867141724, 0.2265625]"
422,0.20925632911392406,0.2092563360929489,2528,158,0.98828125,24.0,"[0.14754098653793335, 0.25431033968925476, 0.2681451737880707, 0.125]"
423,0.2567246835443038,0.25672468543052673,2528,158,0.9970703125,6.0,"[0.16949152946472168, 0.3186475336551666, 0.30416667461395264, 0.25]"
424,0.24208860759493672,0.24208861589431763,2528,158,0.99755859375,5.0,"[0.16207626461982727, 0.31045082211494446, 0.2874999940395355, 0.140625]"
425,0.21518987341772153,0.2151898741722107,2528,158,0.99072265625,19.0,"[0.12823276221752167, 0.29303279519081116, 0.2358870953321457, 0.171875]"
426,0.21518987341772153,0.2151898741722107,2528,158,0.99853515625,3.0,"[0.12090163677930832, 0.2801724076271057, 0.29233869910240173, 0.1640625]"
427,0.19462025316455697,0.1946202516555786,2528,158,0.99658203125,7.0,"[0.1147540956735611, 0.26588982343673706, 0.23541666567325592, 0.125]"
428,0.25079113924050633,0.25079113245010376,2528,158,0.99609375,8.0,"[0.1428571492433548, 0.3156779706478119, 0.3348214328289032, 0.328125]"
429,0.21479430379746836,0.2147943079471588,2528,158,0.99560546875,9.0,"[0.1302083283662796, 0.27542373538017273, 0.2782258093357086, 0.15625]"
430,0.15981012658227847,0.1598101258277893,2528,158,0.99609375,8.0,"[0.09323770552873611, 0.20043103396892548, 0.22983871400356293, 0.1015625]"
431,0.20530063291139242,0.20530064404010773,2528,158,0.99267578125,15.0,"[0.13012294471263885, 0.26616379618644714, 0.2641128897666931, 0.109375]"
432,0.2155854430379747,0.21558545529842377,2528,158,0.99365234375,13.0,"[0.13934426009655, 0.2704918086528778, 0.2678571343421936, 0.1953125]"
433,0.216376582278481,0.21637658774852753,2528,158,0.99365234375,13.0,"[0.14479166269302368, 0.2822916805744171, 0.25, 0.1328125]"
434,0.20727848101265822,0.20727849006652832,2528,158,0.99609375,8.0,"[0.15000000596046448, 0.2614583373069763, 0.2291666716337204, 0.1484375]"
435,0.19818037974683544,0.19818037748336792,2528,158,0.9931640625,14.0,"[0.14036884903907776, 0.24590164422988892, 0.2276785671710968, 0.171875]"
436,0.23299050632911392,0.23299051821231842,2528,158,0.986328125,28.0,"[0.14479166269302368, 0.3155241906642914, 0.2433035671710968, 0.21875]"
437,0.22903481012658228,0.22903481125831604,2528,158,0.9921875,16.0,"[0.14224137365818024, 0.3177083432674408, 0.240234375, 0.1484375]"
438,0.24960443037974683,0.24960443377494812,2528,158,0.99169921875,17.0,"[0.14687499403953552, 0.3432203531265259, 0.2842741906642914, 0.1953125]"
439,0.18354430379746836,0.1835443079471588,2528,158,0.96044921875,81.0,"[0.112103171646595, 0.25, 0.1944444477558136, 0.2109375]"
440,0.24406645569620253,0.24406646192073822,2528,158,0.98681640625,27.0,"[0.15573769807815552, 0.29895833134651184, 0.32543104887008667, 0.2109375]"
441,0.20055379746835442,0.2005538046360016,2528,158,0.9951171875,10.0,"[0.1239919364452362, 0.25431033968925476, 0.2604166567325592, 0.1796875]"
442,0.16218354430379747,0.16218355298042297,2528,158,0.99072265625,19.0,"[0.1031746044754982, 0.19846491515636444, 0.21875, 0.15625]"
443,0.2468354430379747,0.24683545529842377,2528,158,0.99365234375,13.0,"[0.16354165971279144, 0.33156779408454895, 0.27217742800712585, 0.1484375]"
444,0.2254746835443038,0.22547468543052673,2528,158,0.99072265625,19.0,"[0.1599576324224472, 0.28995901346206665, 0.2291666716337204, 0.203125]"
445,0.2674050632911392,0.26740506291389465,2528,158,0.9892578125,22.0,"[0.19173729419708252, 0.32479506731033325, 0.3125, 0.21875]"
446,0.221123417721519,0.22112342715263367,2528,158,0.99462890625,11.0,"[0.1355932205915451, 0.29713115096092224, 0.2541666626930237, 0.1484375]"
447,0.2610759493670886,0.2610759437084198,2528,158,0.99462890625,11.0,"[0.14088982343673706, 0.35181450843811035, 0.33836206793785095, 0.1640625]"
448,0.2575158227848101,0.2575158178806305,2528,158,0.99462890625,11.0,"[0.1726190447807312, 0.31458333134651184, 0.31712964177131653, 0.296875]"
449,0.23338607594936708,0.2333860844373703,2528,158,0.98486328125,31.0,"[0.1526639312505722, 0.28771552443504333, 0.3084677457809448, 0.1640625]"
450,0.18670886075949367,0.18670886754989624,2528,158,0.9951171875,10.0,"[0.11334745585918427, 0.23645833134651184, 0.24596774578094482, 0.125]"
451,0.22468354430379747,0.22468355298042297,2528,158,0.99365234375,13.0,"[0.14791665971279144, 0.29713115096092224, 0.24137930572032928, 0.1875]"
452,0.20925632911392406,0.2092563360929489,2528,158,0.99755859375,5.0,"[0.12916666269302368, 0.2958333194255829, 0.2083333283662796, 0.1640625]"
453,0.1875,0.1875,2528,158,0.990234375,20.0,"[0.11016949266195297, 0.2510416805744171, 0.2358870953321457, 0.09375]"
454,0.20094936708860758,0.20094937086105347,2528,158,0.99609375,8.0,"[0.13229165971279144, 0.26271185278892517, 0.23790322244167328, 0.1171875]"
455,0.21400316455696203,0.21400317549705505,2528,158,0.99267578125,15.0,"[0.14374999701976776, 0.25431033968925476, 0.302734375, 0.09375]"
456,0.25158227848101267,0.2515822947025299,2528,158,0.99658203125,7.0,"[0.18333333730697632, 0.3155737817287445, 0.2801724076271057, 0.171875]"
457,0.24367088607594936,0.24367089569568634,2528,158,0.99365234375,13.0,"[0.14754098653793335, 0.3326271176338196, 0.27291667461395264, 0.2109375]"
458,0.23299050632911392,0.23299051821231842,2528,158,0.9892578125,22.0,"[0.12812499701976776, 0.3194444477558136, 0.26157405972480774, 0.2421875]"
459,0.2310126582278481,0.23101265728473663,2528,158,0.99365234375,13.0,"[0.1461864411830902, 0.29479166865348816, 0.2943548262119293, 0.1328125]"
460,0.1997626582278481,0.19976265728473663,2528,158,0.998046875,4.0,"[0.0989583358168602, 0.2823275923728943, 0.255859375, 0.1328125]"
461,0.21479430379746836,0.2147943079471588,2528,158,0.99267578125,15.0,"[0.1510416716337204, 0.27217742800712585, 0.2209821492433548, 0.2265625]"
462,0.22626582278481014,0.2262658327817917,2528,158,0.994140625,12.0,"[0.15020161867141724, 0.2901785671710968, 0.287109375, 0.125]"
463,0.24406645569620253,0.24406646192073822,2528,158,0.9853515625,30.0,"[0.15193966031074524, 0.3442623019218445, 0.2358870953321457, 0.1796875]"
464,0.24960443037974683,0.24960443377494812,2528,158,0.9970703125,6.0,"[0.16419491171836853, 0.3135416805744171, 0.32258063554763794, 0.1171875]"
465,0.1997626582278481,0.19976265728473663,2528,158,0.994140625,12.0,"[0.12909835577011108, 0.2607758641242981, 0.23991934955120087, 0.140625]"
466,0.2310126582278481,0.23101265728473663,2528,158,0.9951171875,10.0,"[0.1582661271095276, 0.29418104887008667, 0.28125, 0.1484375]"
467,0.2120253164556962,0.21202531456947327,2528,158,0.99658203125,7.0,"[0.14818547666072845, 0.25986841320991516, 0.27016130089759827, 0.140625]"
468,0.2298259493670886,0.229825958609581,2528,158,0.9912109375,18.0,"[0.15676230192184448, 0.277542382478714, 0.2979166805744171, 0.1796875]"
469,0.21875,0.21875,2528,158,0.99609375,8.0,"[0.1398809552192688, 0.2737068831920624, 0.2823275923728943, 0.2109375]"
470,0.2286392405063291,0.22863924503326416,2528,158,0.9853515625,30.0,"[0.15466101467609406, 0.3224206268787384, 0.1897321492433548, 0.171875]"
471,0.23813291139240506,0.23813292384147644,2528,158,0.9951171875,10.0,"[0.14512711763381958, 0.3084016442298889, 0.2958333194255829, 0.171875]"
472,0.2132120253164557,0.2132120281457901,2528,158,0.9912109375,18.0,"[0.14516128599643707, 0.2586206793785095, 0.2874999940395355, 0.1328125]"
473,0.23852848101265822,0.23852849006652832,2528,158,0.99365234375,13.0,"[0.14479166269302368, 0.30084747076034546, 0.3286290466785431, 0.1328125]"
474,0.2175632911392405,0.21756330132484436,2528,158,0.98388671875,33.0,"[0.12605932354927063, 0.2681451737880707, 0.2909482717514038, 0.234375]"
475,0.20688291139240506,0.20688292384147644,2528,158,0.99072265625,19.0,"[0.12605932354927063, 0.2916666567325592, 0.2177419364452362, 0.125]"
476,0.23061708860759494,0.23061709105968475,2528,158,0.9921875,16.0,"[0.15948276221752167, 0.3125, 0.2421875, 0.0859375]"
477,0.21914556962025317,0.21914558112621307,2528,158,0.9921875,16.0,"[0.1281779706478119, 0.30544355511665344, 0.2284482717514038, 0.1875]"
478,0.21795886075949367,0.21795886754989624,2528,158,0.99560546875,9.0,"[0.1401209682226181, 0.2596982717514038, 0.30416667461395264, 0.1953125]"
479,0.20806962025316456,0.20806962251663208,2528,158,0.998046875,4.0,"[0.1098790317773819, 0.27966102957725525, 0.26724138855934143, 0.2265625]"
480,0.1831487341772152,0.18314874172210693,2528,158,0.99658203125,7.0,"[0.11145833134651184, 0.23728813230991364, 0.25, 0.0625]"
481,0.21242088607594936,0.21242089569568634,2528,158,0.99853515625,3.0,"[0.10520832985639572, 0.29025423526763916, 0.2822580635547638, 0.171875]"
482,0.21914556962025317,0.21914558112621307,2528,158,0.99462890625,11.0,"[0.1454741358757019, 0.27254098653793335, 0.27016130089759827, 0.1484375]"
483,0.21044303797468356,0.21044304966926575,2528,158,0.998046875,4.0,"[0.14166666567325592, 0.2852822542190552, 0.2008928507566452, 0.1796875]"
484,0.20094936708860758,0.20094937086105347,2528,158,0.982421875,36.0,"[0.12090163677930832, 0.24245689809322357, 0.30645161867141724, 0.1015625]"
485,0.1997626582278481,0.19976265728473663,2528,158,0.99462890625,11.0,"[0.11065573990345001, 0.26483049988746643, 0.2562499940395355, 0.1875]"
486,0.23575949367088608,0.23575949668884277,2528,158,0.994140625,12.0,"[0.15573769807815552, 0.31469297409057617, 0.28515625, 0.0859375]"
487,0.24723101265822786,0.24723102152347565,2528,158,0.99169921875,17.0,"[0.17827868461608887, 0.3092672526836395, 0.27419355511665344, 0.21875]"
488,0.21875,0.21875,2528,158,0.99609375,8.0,"[0.15148304402828217, 0.30342742800712585, 0.18965516984462738, 0.1640625]"
489,0.21083860759493672,0.21083861589431763,2528,158,0.98828125,24.0,"[0.1455078125, 0.2522321343421936, 0.27916666865348816, 0.1875]"
490,0.18710443037974683,0.18710443377494812,2528,158,0.99609375,8.0,"[0.11168032884597778, 0.25431033968925476, 0.2338709682226181, 0.09375]"
491,0.20015822784810128,0.2001582384109497,2528,158,0.998046875,4.0,"[0.11758474260568619, 0.26483049988746643, 0.24609375, 0.1484375]"
492,0.27927215189873417,0.2792721688747406,2528,158,0.98779296875,25.0,"[0.17902542650699615, 0.3588709533214569, 0.3146551847457886, 0.2734375]"
493,0.21044303797468356,0.21044304966926575,2528,158,0.99658203125,7.0,"[0.14314515888690948, 0.26483049988746643, 0.25431033968925476, 0.171875]"
494,0.2444620253164557,0.2444620281457901,2528,158,0.99658203125,7.0,"[0.16875000298023224, 0.3167372941970825, 0.27419355511665344, 0.1640625]"
495,0.158623417721519,0.15862342715263367,2528,158,0.99169921875,17.0,"[0.09778226166963577, 0.22351695597171783, 0.16379310190677643, 0.1328125]"
496,0.24050632911392406,0.2405063360929489,2528,158,0.99267578125,15.0,"[0.1629098355770111, 0.2834051847457886, 0.30645161867141724, 0.265625]"
497,0.2076740506329114,0.2076740562915802,2528,158,0.98828125,24.0,"[0.14036884903907776, 0.2607758641242981, 0.2479838728904724, 0.1796875]"
498,0.2412974683544304,0.24129746854305267,2528,158,0.98583984375,29.0,"[0.14008620381355286, 0.3053278625011444, 0.32258063554763794, 0.171875]"
499,0.19818037974683544,0.19818037748336792,2528,158,0.9970703125,6.0,"[0.12176723778247833, 0.26875001192092896, 0.234375, 0.078125]"
500,0.21360759493670886,0.21360759437084198,2528,158,0.994140625,12.0,"[0.14651639759540558, 0.27330508828163147, 0.23541666567325592, 0.203125]"
501,0.19462025316455697,0.1946202516555786,2528,158,0.99072265625,19.0,"[0.11065573990345001, 0.2531779706478119, 0.2541666626930237, 0.1796875]"
502,0.2298259493670886,0.229825958609581,2528,158,0.99365234375,13.0,"[0.13124999403953552, 0.31147539615631104, 0.2737068831920624, 0.1875]"
503,0.16020569620253164,0.16020570695400238,2528,158,0.99755859375,5.0,"[0.09957627207040787, 0.21770833432674408, 0.1854838728904724, 0.078125]"
504,0.2155854430379747,0.21558545529842377,2528,158,0.9931640625,14.0,"[0.11732456088066101, 0.295634925365448, 0.2562499940395355, 0.1328125]"
505,0.23022151898734178,0.23022152483463287,2528,158,0.990234375,20.0,"[0.1357758641242981, 0.29133063554763794, 0.30000001192092896, 0.1796875]"
506,0.20174050632911392,0.20174051821231842,2528,158,0.99462890625,11.0,"[0.1398809552192688, 0.24137930572032928, 0.24353447556495667, 0.25]"
507,0.20450949367088608,0.20450949668884277,2528,158,0.9921875,16.0,"[0.14344261586666107, 0.2562499940395355, 0.22629310190677643, 0.203125]"
508,0.25,0.25,2528,158,0.99267578125,15.0,"[0.16875000298023224, 0.3125, 0.31458333134651184, 0.1484375]"
509,0.21281645569620253,0.21281646192073822,2528,158,0.9931640625,14.0,"[0.12708333134651184, 0.2874999940395355, 0.24375000596046448, 0.1796875]"
510,0.19936708860759494,0.19936709105968475,2528,158,0.9912109375,18.0,"[0.1280737668275833, 0.2489224076271057, 0.2661290466785431, 0.125]"
511,0.24208860759493672,0.24208861589431763,2528,158,0.99365234375,13.0,"[0.15889830887317657, 0.2874999940395355, 0.32258063554763794, 0.203125]"
